,IdJuego,platforms
23037,880770,windows;mac;linux
23038,880780,windows
23039,880830,windows
23040,880840,windows
23041,880850,windows
23042,880860,windows
23043,880890,windows
23044,880940,windows
23045,880950,windows
23046,880990,windows
23047,881060,windows
23048,881080,windows
23049,881110,windows
23050,881130,windows
23051,881150,windows
23052,881170,windows;mac;linux
23053,881190,windows
23054,881230,windows
23055,881250,windows
23056,881260,windows
23057,881300,windows
23058,881320,windows;mac
23059,881490,windows
23060,881500,windows
23061,881510,windows
23062,881520,windows;mac;linux
23063,881560,windows;mac
23064,881610,windows
23065,881620,windows
23066,881690,windows
23067,881730,windows
23068,881750,windows
23069,881820,windows
23070,881880,windows
23071,881910,windows
23072,881920,windows
23073,881930,windows
23074,881970,windows
23075,881980,windows
23076,882020,windows
23077,882040,windows;mac
23078,882070,windows
23079,882080,windows
23080,882110,windows
23081,882140,windows
23082,882200,windows
23083,882210,windows
23084,882220,windows
23085,882230,windows
23086,882260,windows;mac;linux
23087,882290,windows;mac;linux
23088,882310,windows
23089,882330,windows;mac;linux
23090,882360,windows
23091,882370,windows
23092,882390,windows
23093,882410,windows;mac;linux
23094,882460,windows
23095,882520,windows
23096,882530,windows
23097,882560,windows
23098,882600,windows;mac
23099,882620,windows;mac;linux
23100,882630,windows
23101,882640,windows;mac;linux
23102,882670,windows
23103,882700,windows
23104,882710,windows
23105,882750,windows
23106,882790,windows
23107,882900,windows
23108,882910,windows
23109,882940,windows
23110,882960,windows
23111,882990,windows
23112,883000,windows
23113,883010,windows
23114,883020,windows
23115,883070,windows
23116,883100,windows
23117,883130,windows;mac
23118,883170,windows
23119,883190,windows
23120,883220,windows;mac
23121,883270,windows
23122,883280,windows
23123,883300,windows
23124,883370,windows
23125,883390,windows
23126,883560,windows;mac
23127,883620,windows
23128,883630,windows;mac
23129,883670,windows
23130,883710,windows
23131,883790,windows
23132,883810,windows
23133,883830,windows
23134,883860,windows
23135,883870,windows;mac
23136,883900,windows
23137,883930,windows
23138,883960,windows
23139,883970,windows
23140,884050,windows
23141,884160,windows;linux
23142,884200,windows
23143,884210,windows
23144,884230,windows
23145,884250,windows
23146,884260,windows;mac;linux
23147,884270,windows
23148,884290,windows
23149,884350,windows
23150,884370,windows
23151,884390,windows
23152,884400,windows;mac;linux
23153,884410,windows;mac;linux
23154,884420,windows;mac;linux
23155,884430,windows;mac;linux
23156,884440,windows
23157,884470,windows
23158,884500,windows
23159,884530,windows
23160,884550,windows
23161,884590,windows
23162,884640,windows;mac;linux
23163,884660,windows
23164,884770,windows;mac;linux
23165,884800,windows
23166,884830,windows;mac
23167,884880,windows
23168,884900,windows
23169,884930,windows
23170,884960,windows;mac;linux
23171,884990,windows
23172,885000,windows
23173,885030,windows
23174,885090,windows;mac
23175,885100,windows;mac
23176,885110,windows;mac
23177,885120,windows;mac;linux
23178,885140,windows
23179,885150,windows
23180,885170,windows;mac
23181,885180,windows;mac
23182,885190,windows
23183,885220,windows
23184,885240,windows;mac;linux
23185,885290,windows
23186,885310,windows
23187,885320,windows
23188,885380,windows;mac
23189,885390,windows;mac;linux
23190,885470,windows;mac
23191,885570,windows
23192,885590,windows
23193,885600,windows
23194,885630,windows
23195,885640,windows;mac;linux
23196,885650,windows;mac;linux
23197,885690,windows
23198,885730,windows
23199,885780,windows
23200,885790,windows;mac
23201,885810,windows;mac
23202,885950,windows
23203,886010,windows;linux
23204,886020,windows
23205,886040,windows
23206,886070,windows
23207,886180,windows;mac;linux
23208,886200,windows
23209,886230,windows
23210,886250,windows
23211,886270,windows
23212,886290,windows
23213,886300,windows
23214,886310,windows
23215,886330,windows
23216,886350,windows;mac
23217,886360,windows
23218,886370,windows
23219,886380,windows;mac
23220,886390,windows;linux
23221,886450,windows
23222,886460,windows
23223,886470,windows
23224,886490,windows
23225,886520,windows
23226,886580,windows;mac
23227,886590,windows
23228,886600,windows
23229,886610,windows
23230,886630,windows
23231,886670,windows
23232,886730,windows
23233,886780,windows
23234,886820,windows
23235,886830,windows
23236,886900,windows
23237,886950,windows;mac;linux
23238,886960,windows;mac
23239,886970,windows
23240,887060,windows;mac
23241,887160,windows
23242,887170,windows
23243,887280,windows
23244,887300,windows
23245,887340,windows
23246,887370,windows
23247,887400,windows;mac;linux
23248,887440,windows
23249,887510,windows
23250,887520,windows
23251,887530,windows
23252,887550,windows
23253,887590,windows;mac
23254,887630,windows
23255,887660,windows
23256,887710,windows
23257,887730,windows
23258,887740,windows
23259,887750,windows
23260,887800,windows
23261,887820,windows
23262,887850,windows
23263,887870,windows
23264,887880,windows
23265,887890,windows
23266,887900,windows;mac
23267,887930,windows
23268,887950,windows
23269,887960,windows
23270,887970,windows
23271,888010,windows;mac
23272,888030,windows
23273,888040,windows
23274,888070,windows
23275,888090,windows
23276,888220,windows
23277,888250,windows
23278,888260,windows
23279,888310,windows;mac
23280,888380,windows
23281,888400,windows;mac
23282,888480,windows
23283,888540,windows
23284,888560,windows;mac
23285,888570,windows
23286,888610,windows;linux
23287,888620,windows
23288,888630,windows
23289,888640,windows
23290,888670,windows
23291,888690,windows
23292,888710,windows
23293,888740,windows
23294,888750,windows;mac;linux
23295,888760,windows
23296,888790,windows
23297,888800,windows
23298,888810,windows;mac
23299,888900,windows
23300,888970,windows
23301,888990,windows;mac
23302,889030,windows
23303,889040,windows
23304,889080,windows
23305,889100,windows
23306,889150,windows
23307,889170,windows
23308,889210,windows
23309,889220,windows
23310,889240,windows
23311,889260,windows
23312,889290,windows
23313,889320,windows
23314,889400,windows;mac
23315,889450,windows
23316,889460,windows
23317,889470,windows
23318,889480,windows
23319,889510,windows
23320,889520,windows
23321,889530,windows
23322,889600,windows
23323,889720,windows;mac;linux
23324,889730,windows;mac;linux
23325,889740,windows
23326,889760,windows;mac;linux
23327,889770,windows
23328,889790,windows
23329,889850,windows
23330,889970,windows;mac
23331,889990,windows
23332,890070,windows
23333,890110,windows
23334,890130,windows;mac;linux
23335,890180,windows;mac;linux
23336,890210,windows
23337,890220,windows
23338,890280,windows
23339,890300,windows
23340,890310,windows
23341,890340,windows;mac;linux
23342,890400,windows
23343,890470,windows
23344,890500,windows
23345,890570,windows
23346,890590,windows
23347,890630,windows;mac;linux
23348,890640,windows
23349,890680,windows
23350,890710,windows;mac;linux
23351,890740,windows;linux
23352,890750,windows;mac;linux
23353,890780,windows
23354,890800,windows
23355,890820,windows
23356,890880,windows
23357,890900,windows;mac
23358,890910,windows
23359,890920,windows
23360,890930,windows
23361,890940,windows
23362,890970,windows
23363,891050,windows
23364,891090,windows
23365,891100,windows
23366,891110,windows
23367,891120,windows
23368,891130,windows
23369,891150,windows
23370,891180,windows
23371,891190,windows
23372,891200,windows
23373,891220,windows
23374,891270,windows
23375,891310,windows
23376,891320,windows
23377,891330,windows;mac;linux
23378,891340,windows
23379,891350,windows
23380,891380,windows
23381,891470,windows
23382,891510,windows
23383,891570,windows;mac;linux
23384,891580,windows;mac;linux
23385,891590,windows;mac;linux
23386,891600,windows;mac;linux
23387,891610,windows;mac;linux
23388,891620,windows;mac;linux
23389,891640,windows;mac;linux
23390,891650,windows;mac;linux
23391,891670,windows;mac;linux
23392,891700,windows;mac
23393,891710,windows;mac
23394,891720,windows;mac
23395,891790,windows
23396,891850,windows;mac;linux
23397,891860,windows;mac
23398,891870,windows;mac
23399,891890,windows;mac
23400,891920,windows
23401,891950,windows
23402,891960,windows
23403,892020,windows
23404,892130,windows
23405,892170,windows
23406,892180,windows;mac;linux
23407,892210,windows
23408,892380,windows
23409,892420,windows
23410,892440,windows;mac
23411,892470,windows
23412,892490,windows
23413,892510,windows
23414,892550,windows;mac
23415,892560,windows
23416,892630,windows
23417,892640,windows
23418,892650,windows
23419,892690,windows;mac;linux
23420,892760,windows
23421,892780,windows;mac
23422,892830,windows
23423,892880,windows
23424,892900,windows
23425,892910,windows;mac;linux
23426,892930,windows;mac
23427,892960,windows
23428,893010,windows
23429,893020,windows
23430,893030,windows
23431,893040,windows;mac
23432,893050,windows
23433,893060,windows
23434,893070,windows
23435,893090,windows
23436,893140,windows;mac;linux
23437,893150,windows
23438,893170,windows;mac
23439,893180,windows
23440,893330,windows
23441,893350,windows
23442,893390,windows
23443,893450,windows
23444,893460,windows
23445,893470,windows
23446,893480,windows
23447,893490,windows;linux
23448,893510,windows;mac
23449,893520,windows
23450,893560,windows
23451,893570,windows
23452,893590,windows
23453,893610,windows
23454,893620,windows
23455,893640,windows
23456,893650,windows
23457,893680,windows
23458,893690,windows
23459,893710,windows
23460,893730,windows;mac;linux
23461,893740,windows;mac;linux
23462,893790,windows;mac
23463,893870,windows
23464,893940,windows
23465,893960,windows
23466,894000,windows;mac;linux
23467,894010,windows
23468,894050,windows
23469,894070,windows
23470,894110,windows;mac;linux
23471,894120,windows
23472,894160,windows
23473,894270,windows
23474,894310,windows
23475,894330,windows
23476,894340,windows
23477,894380,windows
23478,894390,windows;mac;linux
23479,894420,windows;mac
23480,894450,windows
23481,894460,windows;mac;linux
23482,894540,windows
23483,894570,windows;mac
23484,894630,windows
23485,894730,windows
23486,894740,windows
23487,894750,windows
23488,894790,windows
23489,894820,windows
23490,894830,windows
23491,894890,windows
23492,894900,windows;mac
23493,894920,windows
23494,894930,windows
23495,895060,windows
23496,895080,windows
23497,895120,windows
23498,895140,windows;mac
23499,895150,windows
23500,895170,windows
23501,895180,windows
23502,895210,windows
23503,895220,windows
23504,895330,windows;mac;linux
23505,895360,windows
23506,895370,windows;linux
23507,895380,windows
23508,895420,windows;mac;linux
23509,895430,windows
23510,895470,windows
23511,895550,windows
23512,895570,windows;mac;linux
23513,895580,windows
23514,895600,windows
23515,895610,windows;mac
23516,895650,windows
23517,895670,windows;mac
23518,895710,windows
23519,895750,windows
23520,895820,windows;mac;linux
23521,895850,windows
23522,895860,windows
23523,895890,windows
23524,895920,windows
23525,895930,windows;linux
23526,895940,windows
23527,895960,windows
23528,895980,windows
23529,895990,windows;mac
23530,896030,windows
23531,896040,windows
23532,896070,windows
23533,896110,windows
23534,896160,windows
23535,896170,windows
23536,896180,windows
23537,896220,windows
23538,896240,windows
23539,896340,windows;mac;linux
23540,896350,windows
23541,896370,windows;linux
23542,896380,windows
23543,896400,windows
23544,896420,windows
23545,896460,windows;mac;linux
23546,896500,windows
23547,896510,windows
23548,896550,windows;mac
23549,896570,windows
23550,896590,windows;mac
23551,896650,windows
23552,896700,windows;mac
23553,896730,windows;mac
23554,896850,windows
23555,896860,windows
23556,896880,windows
23557,896890,windows
23558,896960,windows
23559,896970,windows
23560,896990,windows
23561,897000,windows
23562,897010,windows
23563,897020,windows
23564,897030,windows;mac;linux
23565,897040,windows
23566,897100,windows
23567,897210,windows
23568,897270,windows
23569,897290,windows
23570,897300,windows
23571,897330,windows;mac
23572,897360,windows
23573,897390,windows;mac
23574,897400,windows;mac
23575,897420,windows;linux
23576,897440,windows
23577,897530,windows
23578,897550,windows
23579,897630,windows
23580,897690,windows
23581,897700,windows
23582,897760,windows
23583,897770,windows
23584,897800,windows
23585,897820,windows;mac;linux
23586,897830,windows;mac;linux
23587,897880,windows
23588,897910,windows;mac;linux
23589,897940,windows
23590,897950,windows
23591,898000,windows
23592,898040,windows
23593,898080,windows
23594,898090,windows
23595,898120,windows
23596,898160,windows
23597,898170,windows
23598,898180,windows
23599,898240,windows
23600,898250,windows
23601,898260,windows;mac
23602,898290,windows
23603,898320,windows
23604,898340,windows
23605,898380,windows
23606,898440,windows
23607,898450,windows
23608,898460,windows
23609,898530,windows;mac
23610,898540,windows;mac
23611,898580,windows
23612,898590,windows
23613,898650,windows;mac
23614,898680,windows
23615,898690,windows
23616,898740,windows
23617,898760,windows
23618,898780,windows
23619,898830,windows
23620,898930,windows
23621,898940,windows
23622,898980,windows
23623,899000,windows
23624,899020,windows
23625,899090,windows
23626,899100,windows
23627,899180,windows
23628,899190,windows
23629,899200,windows
23630,899220,windows;linux
23631,899240,windows
23632,899270,windows
23633,899290,windows
23634,899340,windows;mac
23635,899370,windows
23636,899390,windows
23637,899440,windows
23638,899480,windows
23639,899530,windows
23640,899540,windows
23641,899570,windows;mac
23642,899590,windows;mac;linux
23643,899610,windows
23644,899620,windows
23645,899760,windows
23646,899930,windows;mac
23647,899940,windows
23648,899960,windows
23649,899970,windows
23650,899990,windows
23651,900010,windows;mac;linux
23652,900020,windows
23653,900050,windows;mac
23654,900270,windows
23655,900340,windows
23656,900370,windows;mac;linux
23657,900380,windows;mac;linux
23658,900390,windows;mac
23659,900790,windows
23660,901000,windows;mac;linux
23661,901020,windows
23662,903040,windows;mac;linux
23663,903070,windows
23664,903150,windows
23665,903160,windows
23666,903180,windows
23667,903200,windows
23668,903580,windows;mac;linux
23669,903620,windows
23670,903640,windows
23671,903670,windows
23672,903680,windows
23673,903710,windows
23674,903730,windows
23675,903740,windows
23676,903760,windows
23677,903780,windows
23678,903790,windows
23679,903830,windows
23680,903850,windows
23681,904050,windows;mac;linux
23682,904130,windows;mac;linux
23683,904160,windows
23684,904300,windows
23685,904310,windows
23686,904320,windows
23687,904340,windows
23688,904430,windows
23689,904440,windows;mac;linux
23690,904500,windows
23691,904530,windows
23692,904540,windows
23693,904550,windows
23694,904560,windows
23695,904570,windows
23696,904600,windows
23697,904680,windows
23698,904740,windows
23699,904770,windows
23700,904780,windows
23701,904800,windows
23702,904810,windows
23703,904820,windows
23704,904860,windows
23705,904890,windows
23706,904930,windows
23707,904940,windows;mac;linux
23708,904950,windows
23709,904960,windows;mac
23710,904990,windows;mac;linux
23711,905010,windows
23712,905020,windows
23713,905060,windows
23714,905090,windows
23715,905120,windows;linux
23716,905130,windows;mac
23717,905150,windows
23718,905180,windows
23719,905200,windows
23720,905220,windows
23721,905230,windows
23722,905260,windows
23723,905300,windows;mac;linux
23724,905330,windows;mac;linux
23725,905350,windows
23726,905370,windows
23727,905380,windows;mac;linux
23728,905450,windows
23729,905460,windows
23730,905510,windows
23731,905590,windows
23732,905640,windows
23733,905650,windows;mac;linux
23734,905660,windows
23735,905670,windows
23736,905690,windows;mac
23737,905790,windows
23738,905800,windows
23739,905860,windows
23740,905870,windows
23741,905880,windows
23742,905890,windows
23743,905940,windows
23744,905960,windows
23745,906000,windows;mac
23746,906010,windows
23747,906020,windows;mac
23748,906030,windows
23749,906050,windows
23750,906110,windows
23751,906120,windows
23752,906160,windows
23753,906170,windows
23754,906190,windows
23755,906200,windows
23756,906280,windows
23757,906300,windows
23758,906310,windows
23759,906340,windows
23760,906360,windows
23761,906370,windows
23762,906390,windows
23763,906450,windows;linux
23764,906480,windows
23765,906590,windows
23766,906600,windows
23767,906650,windows
23768,906660,windows
23769,906680,windows
23770,906730,windows;mac;linux
23771,906740,windows
23772,906770,windows
23773,906850,windows
23774,906880,windows
23775,906920,windows
23776,906950,windows
23777,907000,windows;mac
23778,907020,windows
23779,907040,windows;mac;linux
23780,907050,windows
23781,907210,windows
23782,907220,windows
23783,907240,windows
23784,907250,windows
23785,907270,windows
23786,907320,windows
23787,907330,windows
23788,907350,windows;linux
23789,907380,windows;mac
23790,907390,windows
23791,907440,windows;mac
23792,907460,windows
23793,907470,windows
23794,907560,windows
23795,907590,windows
23796,907620,windows
23797,907720,windows
23798,907770,windows;mac
23799,907820,windows;mac;linux
23800,907900,windows
23801,907950,windows
23802,907970,windows
23803,908000,windows;mac
23804,908010,windows
23805,908020,windows
23806,908070,windows;mac
23807,908090,windows
23808,908120,windows
23809,908150,windows
23810,908180,windows
23811,908230,windows
23812,908260,windows
23813,908310,windows
23814,908320,windows
23815,908350,windows
23816,908400,windows
23817,908420,windows
23818,908440,windows
23819,908500,windows
23820,908710,windows
23821,908750,windows
23822,908830,windows
23823,908840,windows
23824,908920,windows
23825,908940,windows;mac
23826,908950,windows;mac;linux
23827,908960,windows
23828,908990,windows
23829,909000,windows;mac;linux
23830,909010,windows;mac;linux
23831,909020,windows
23832,909080,windows;mac
23833,909110,windows
23834,909130,windows
23835,909170,windows
23836,909190,windows
23837,909200,windows
23838,909220,windows
23839,909240,windows
23840,909270,windows
23841,909370,windows
23842,909430,windows;mac
23843,909480,windows
23844,909490,windows
23845,909570,windows
23846,909580,windows
23847,909630,windows
23848,909780,windows
23849,909830,windows
23850,909900,windows
23851,910150,windows
23852,910200,windows
23853,910210,windows
23854,910220,windows
23855,910230,windows;mac
23856,910250,windows
23857,910260,windows
23858,910320,windows
23859,910390,windows
23860,910400,windows
23861,910450,windows;mac
23862,910460,windows;mac
23863,910500,windows
23864,910530,windows
23865,910540,windows;mac;linux
23866,910590,windows;mac
23867,910630,windows;mac;linux
23868,910660,windows
23869,910730,windows;mac
23870,910770,windows
23871,910850,windows
23872,910880,windows
23873,910990,windows
23874,911010,windows
23875,911040,windows
23876,911050,windows
23877,911060,windows
23878,911090,windows
23879,911100,windows
23880,911120,windows
23881,911130,windows
23882,911180,windows
23883,911210,windows
23884,911220,windows
23885,911230,windows
23886,911240,windows;mac;linux
23887,911260,windows
23888,911270,windows
23889,911280,windows
23890,911290,windows
23891,911310,windows
23892,911400,windows
23893,911480,windows
23894,911520,windows
23895,911550,windows;mac;linux
23896,911580,windows
23897,911640,windows;mac;linux
23898,911690,windows;mac
23899,911760,windows;linux
23900,911880,windows;mac;linux
23901,911950,windows;linux
23902,912020,windows;mac;linux
23903,912070,windows
23904,912110,windows;mac;linux
23905,912120,windows;mac
23906,912130,windows
23907,912190,windows
23908,912210,windows
23909,912250,windows
23910,912300,windows
23911,912360,windows
23912,912370,windows
23913,912390,windows
23914,912420,windows
23915,912500,windows;linux
23916,912520,windows
23917,912560,windows
23918,912580,windows
23919,912590,windows
23920,912600,windows
23921,912650,windows;mac
23922,912660,windows
23923,912680,windows;linux
23924,912730,windows
23925,912760,windows;mac;linux
23926,912790,windows
23927,912810,windows
23928,912820,windows
23929,912890,windows
23930,912930,windows
23931,913000,windows;mac;linux
23932,913010,windows;mac;linux
23933,913090,windows
23934,913100,windows
23935,913110,windows;mac
23936,913120,windows
23937,913150,windows
23938,913160,windows
23939,913180,windows
23940,913210,windows
23941,913220,windows
23942,913250,windows
23943,913260,windows
23944,913270,windows
23945,913280,windows
23946,913300,windows
23947,913310,windows
23948,913340,windows;mac
23949,913420,windows
23950,913450,windows
23951,913500,windows;mac;linux
23952,913520,windows
23953,913550,windows
23954,913570,windows
23955,913590,windows
23956,913600,windows
23957,913640,windows
23958,913650,windows;mac
23959,913660,windows;mac
23960,913670,windows;mac
23961,913690,windows
23962,913710,windows
23963,913770,windows
23964,913820,windows
23965,913830,windows;mac
23966,913840,windows
23967,913850,windows;mac;linux
23968,913890,windows
23969,913910,windows
23970,913960,windows
23971,913970,windows
23972,914000,windows;mac
23973,914030,windows
23974,914050,windows
23975,914070,windows
23976,914090,windows
23977,914130,windows
23978,914140,windows
23979,914150,windows
23980,914160,windows
23981,914170,windows;mac
23982,914180,windows;mac
23983,914190,windows
23984,914200,windows
23985,914220,windows
23986,914230,windows;mac;linux
23987,914240,windows
23988,914250,windows
23989,914260,windows
23990,914290,windows
23991,914320,windows;mac
23992,914330,windows
23993,914350,windows
23994,914390,windows
23995,914400,windows
23996,914430,windows;mac;linux
23997,914450,windows
23998,914480,windows
23999,914500,windows
24000,914510,windows
24001,914610,windows
24002,914620,windows
24003,914630,windows
24004,914680,windows
24005,914690,windows
24006,914700,windows
24007,914850,windows
24008,914900,windows;linux
24009,914980,windows;mac
24010,915020,windows
24011,915060,windows
24012,915080,windows;mac;linux
24013,915120,windows
24014,915140,windows
24015,915160,windows
24016,915190,windows;mac;linux
24017,915300,windows
24018,915360,windows
24019,915380,windows
24020,915420,windows;mac;linux
24021,915430,windows
24022,915440,windows
24023,915460,windows
24024,915540,windows
24025,915560,windows;mac;linux
24026,915570,windows;linux
24027,915580,windows
24028,915600,windows
24029,915710,windows
24030,915720,windows;linux
24031,915730,windows
24032,915760,windows
24033,915770,windows
24034,915820,windows
24035,915930,windows;mac;linux
24036,915950,windows
24037,915960,windows
24038,916010,windows
24039,916040,windows;mac;linux
24040,916050,windows;mac
24041,916060,windows
24042,916120,windows
24043,916130,windows
24044,916150,windows
24045,916160,windows;mac;linux
24046,916270,windows
24047,916290,windows;mac;linux
24048,916320,windows;mac
24049,916370,windows
24050,916380,windows
24051,916390,windows
24052,916470,windows
24053,916510,windows
24054,916540,windows
24055,916620,windows
24056,916630,windows
24057,916640,windows
24058,916700,windows
24059,916710,windows
24060,916780,windows;mac
24061,916820,windows
24062,916860,windows
24063,916880,windows
24064,916900,windows;mac
24065,916910,windows
24066,916930,windows;mac
24067,916940,windows
24068,916950,windows
24069,916960,windows
24070,916970,windows
24071,916980,windows;mac
24072,917000,windows;mac;linux
24073,917050,windows;mac
24074,917200,windows
24075,917220,windows
24076,917240,windows
24077,917290,windows
24078,917550,windows
24079,917600,windows
24080,917610,windows
24081,917660,windows
24082,917680,windows;mac;linux
24083,917690,windows
24084,917760,windows
24085,917770,windows
24086,917800,windows
24087,917810,windows;mac
24088,917850,windows;mac;linux
24089,917870,windows
24090,917910,windows;linux
24091,917920,windows;mac;linux
24092,917990,windows
24093,918060,windows
24094,918070,windows
24095,918080,windows
24096,918120,windows;mac;linux
24097,918130,windows;mac;linux
24098,918140,windows;mac;linux
24099,918170,windows
24100,918180,windows
24101,918260,windows
24102,918300,windows
24103,918320,windows
24104,918380,windows;mac;linux
24105,918430,windows
24106,918440,windows
24107,918480,windows
24108,918500,windows
24109,918530,windows;mac
24110,918550,windows
24111,918590,windows
24112,918610,windows
24113,918620,windows
24114,918670,windows
24115,918680,windows
24116,918690,windows;mac
24117,918720,windows;mac
24118,918740,windows
24119,918820,windows;mac
24120,918870,windows;mac;linux
24121,918880,windows
24122,918900,windows
24123,918990,windows
24124,919040,windows
24125,919150,windows;mac;linux
24126,919160,windows
24127,919170,windows
24128,919200,windows;mac
24129,919220,windows;mac;linux
24130,919240,windows
24131,919300,windows;linux
24132,919320,windows
24133,919370,windows;mac
24134,919560,windows;mac;linux
24135,919610,windows
24136,919690,windows
24137,919890,windows
24138,920190,windows
24139,920200,windows;mac;linux
24140,920280,windows;mac
24141,920450,windows;mac;linux
24142,920460,windows
24143,920500,windows
24144,920510,windows
24145,920520,windows
24146,920550,windows;mac
24147,920580,windows
24148,920620,windows
24149,920640,windows
24150,920660,windows;mac
24151,920670,windows;mac
24152,920680,windows;mac;linux
24153,920690,windows
24154,920700,windows;mac
24155,920710,windows
24156,920770,windows
24157,920780,windows
24158,920800,windows
24159,920810,windows
24160,920820,windows
24161,920830,windows
24162,920850,windows
24163,920860,windows
24164,921050,windows
24165,921060,windows
24166,921070,windows
24167,921390,windows
24168,921420,windows
24169,921430,windows
24170,921450,windows
24171,921500,windows;mac;linux
24172,921520,windows
24173,921590,windows
24174,921630,windows
24175,921690,windows
24176,921700,windows
24177,921710,windows
24178,921730,windows
24179,921740,windows
24180,921770,windows
24181,921780,windows
24182,921850,windows
24183,921920,windows
24184,921960,windows
24185,921970,windows
24186,922060,windows
24187,922080,windows
24188,922090,windows
24189,922130,windows
24190,922140,windows
24191,922150,windows
24192,922220,windows;mac;linux
24193,922250,windows;mac
24194,922320,windows;mac
24195,922400,windows
24196,922410,windows;mac;linux
24197,922450,windows
24198,922460,windows
24199,922470,windows
24200,922510,windows
24201,922520,windows
24202,922530,windows;mac
24203,922550,windows;mac;linux
24204,922560,windows
24205,922590,windows
24206,922630,windows
24207,922700,windows;mac
24208,922810,windows;mac
24209,922880,windows
24210,922920,windows;mac;linux
24211,923030,windows
24212,923050,windows
24213,923080,windows
24214,923120,windows
24215,923130,windows;mac;linux
24216,923180,windows
24217,923240,windows
24218,923260,windows;mac
24219,923370,windows;mac
24220,923400,windows
24221,923420,windows
24222,923460,windows
24223,923470,windows;mac;linux
24224,923480,windows
24225,923500,windows
24226,923550,windows;mac;linux
24227,923590,windows
24228,923650,windows
24229,923670,windows;mac
24230,923690,windows;mac
24231,923710,windows
24232,923730,windows
24233,923790,windows
24234,923810,windows
24235,923840,windows
24236,923880,windows
24237,923890,windows;mac
24238,923900,windows
24239,924020,windows
24240,924040,windows;mac;linux
24241,924090,windows
24242,924100,windows
24243,924280,windows
24244,924310,windows
24245,924360,windows
24246,924370,windows;linux
24247,924460,windows
24248,924500,windows
24249,924540,windows
24250,924560,windows
24251,924650,windows
24252,924670,windows
24253,924710,windows
24254,924780,windows;mac
24255,924790,windows;mac
24256,924800,windows
24257,924810,windows
24258,924870,windows;mac;linux
24259,924900,windows
24260,924940,windows
24261,924960,windows
24262,925040,windows
24263,925060,windows
24264,925070,windows
24265,925090,windows
24266,925170,windows
24267,925280,windows
24268,925340,windows;mac;linux
24269,925360,windows
24270,925370,windows
24271,925440,windows
24272,925470,windows
24273,925490,windows
24274,925520,windows
24275,925540,windows
24276,925550,windows
24277,925630,windows
24278,925670,windows;mac
24279,925690,windows
24280,925700,windows
24281,925900,windows;mac
24282,925910,windows
24283,925930,windows;mac
24284,925940,windows;mac
24285,926010,windows
24286,926070,windows
24287,926090,windows
24288,926140,windows;mac;linux
24289,926170,windows;mac
24290,926240,windows
24291,926250,windows
24292,926310,windows;mac
24293,926350,windows
24294,926370,windows
24295,926410,windows
24296,926440,windows
24297,926470,windows
24298,926480,windows
24299,926490,windows
24300,926520,windows;mac
24301,926610,windows;mac;linux
24302,926720,windows
24303,926810,windows
24304,926820,windows
24305,927050,windows
24306,927080,windows
24307,927190,windows
24308,927250,windows
24309,927270,windows
24310,927310,windows
24311,927580,windows
24312,927670,windows;mac;linux
24313,927810,windows;mac
24314,927840,windows
24315,927850,windows;mac
24316,927860,windows
24317,927890,windows;mac
24318,927930,windows
24319,927970,windows
24320,927990,windows;mac
24321,928060,windows
24322,928130,windows;linux
24323,928140,windows
24324,928160,windows
24325,928170,windows
24326,928180,windows
24327,928230,windows
24328,928300,windows
24329,928350,windows;mac
24330,928370,windows
24331,928390,windows
24332,928460,windows;mac
24333,928520,windows
24334,928610,windows
24335,928620,windows
24336,928660,windows;mac;linux
24337,928670,windows;mac
24338,928680,windows
24339,928690,windows
24340,928780,windows
24341,928790,windows
24342,928800,windows
24343,928810,windows
24344,928830,windows;mac;linux
24345,928840,windows
24346,928880,windows;mac
24347,928940,windows
24348,928970,windows;mac
24349,929000,windows
24350,929020,windows;mac;linux
24351,929030,windows;mac;linux
24352,929060,windows
24353,929080,windows
24354,929120,windows
24355,929140,windows;mac
24356,929170,windows
24357,929180,windows
24358,929200,windows
24359,929210,windows
24360,929230,windows
24361,929280,windows
24362,929290,windows
24363,929300,windows
24364,929310,windows
24365,929320,windows
24366,929330,windows
24367,929410,windows;mac
24368,929420,windows;mac
24369,929430,windows;mac
24370,929440,windows
24371,929460,windows
24372,929470,windows;mac
24373,929530,windows
24374,929600,windows
24375,929610,windows
24376,929640,windows
24377,929670,windows
24378,929730,windows
24379,929800,windows
24380,929810,windows
24381,929840,windows
24382,929850,windows
24383,929860,windows;mac
24384,929910,windows
24385,930010,windows
24386,930110,windows;mac;linux
24387,930300,windows
24388,930310,windows
24389,930320,windows
24390,930330,windows
24391,930360,windows
24392,930420,windows
24393,930430,windows
24394,930480,windows
24395,930500,windows
24396,930580,windows
24397,930600,windows
24398,930630,windows;mac
24399,930640,windows
24400,930650,windows
24401,930690,windows
24402,930780,windows;mac
24403,930850,windows
24404,930860,windows
24405,930930,windows
24406,930940,windows
24407,930970,windows
24408,931040,windows;linux
24409,931070,windows
24410,931090,windows
24411,931120,windows
24412,931140,windows
24413,931150,windows
24414,931170,windows;mac
24415,931200,windows
24416,931210,windows
24417,931220,windows
24418,931250,windows;mac;linux
24419,931260,windows;mac;linux
24420,931360,windows
24421,931430,windows
24422,931470,windows
24423,931490,windows
24424,931500,windows
24425,931540,windows
24426,931570,windows
24427,931620,windows
24428,931630,windows;mac;linux
24429,931650,windows
