,IdJuego,steamspy_tags
18576,750040,Indie;Casual;Simulation
18577,750070,Indie;Simulation;Casual
18578,750080,Simulation;Indie
18579,750170,Early Access;Simulation;Indie
18580,750210,Action;Indie;FPS
18581,750240,Early Access;Action;Indie
18582,750270,Action;Indie;Simulation
18583,750330,Action;Indie;Casual
18584,750350,Free to Play;Adventure;VR
18585,750360,Free to Play;Adventure;VR
18586,750420,Early Access;Action;Indie
18587,750440,Strategy;Indie;VR
18588,750450,Action;Indie;Strategy
18589,750460,Adventure;Gore;Indie
18590,750470,Early Access;Massively Multiplayer;Action
18591,750500,Action;Indie
18592,750620,Indie;Casual;2D
18593,750660,Strategy;Indie;Fantasy
18594,750670,Action;Violent;VR
18595,750710,Indie;RPG;Adventure
18596,750740,Action;Indie;Casual
18597,750770,Indie;Adventure;RPG
18598,750780,Casual;Match 3;Puzzle
18599,750790,Action;Indie
18600,750800,Early Access;Action;Indie
18601,750850,Indie;Casual;VR
18602,750870,Indie;Casual;Racing
18603,750900,Adventure;Casual
18604,750920,Adventure;Action;Lara Croft
18605,750930,Indie;Casual
18606,750960,Indie;Action;Platformer
18607,750990,Sexual Content;Nudity;Indie
18608,751080,Action;Indie;Casual
18609,751110,Simulation;Casual;Indie
18610,751200,Indie;Strategy;Puzzle
18611,751220,Indie;Puzzle;Abstract
18612,751240,Early Access;Battle Royale;Action
18613,751250,Adventure;Indie;Action
18614,751260,Action;Adventure;Indie
18615,751280,Adventure;Indie;Retro
18616,751300,Casual;VR;Anime
18617,751330,Action;Casual;Indie
18618,751340,Action;Mechs;Robots
18619,751350,Free to Play;Action;Indie
18620,751380,Action;Violent;VR
18621,751400,Action;Casual;VR
18622,751430,Indie;Casual;VR
18623,751440,Sexual Content;Nudity;VR
18624,751470,Casual;Indie;Horror
18625,751480,Action;Casual;VR
18626,751500,Strategy;Turn-Based Combat;Turn-Based Strategy
18627,751530,Action;Indie;Casual
18628,751540,Action;Indie;Casual
18629,751550,Adventure;Indie;RPG
18630,751580,Action;RPG;Fantasy
18631,751590,Free to Play;Indie;Dinosaurs
18632,751640,Indie;Adventure;Action
18633,751660,Action;Indie;Simulation
18634,751670,Casual;Indie;Adventure
18635,751680,Action;Casual;Racing
18636,751690,Adventure;Indie;Action
18637,751730,Sports;Simulation;Indie
18638,751740,Action;Adventure;Indie
18639,751780,Survival;Adventure;Crafting
18640,751870,Action;Simulation
18641,751950,Action;Indie;Strategy
18642,751970,Action;Indie;Casual
18643,752000,Action;Indie;Casual
18644,752020,Action;Adventure;Indie
18645,752030,Early Access;Indie;Gore
18646,752050,Sexual Content;Nudity;Mature
18647,752080,Action;Indie;Casual
18648,752180,Adventure;Indie
18649,752200,Adventure;RPG;Casual
18650,752300,Casual;Puzzle;Relaxing
18651,752310,Casual;Simulation;Flight
18652,752330,Adventure;RPG;Indie
18653,752360,Action;Indie;RPG
18654,752380,Action;Indie;Casual
18655,752400,Action;Indie;Racing
18656,752430,Action;Indie;Casual
18657,752470,Adventure;Indie;Walking Simulator
18658,752500,Action;Adventure;Indie
18659,752550,Indie;Action
18660,752560,Adventure;Indie;Violent
18661,752570,Sexual Content;Anime;Casual
18662,752600,Casual;Adventure;Indie
18663,752640,Simulation;Action;Strategy
18664,752690,Action
18665,752700,Action;Indie;Casual
18666,752710,Action;Racing;Indie
18667,752730,Adventure;Casual;VR
18668,752750,Adventure;Casual;VR
18669,752770,Action;Indie;Casual
18670,752780,Indie;Simulation;Singleplayer
18671,752790,Action;Indie;Gore
18672,752800,RPG;Indie;Adventure
18673,752810,Adventure;RPG;Indie
18674,752830,Adventure;RPG;Indie
18675,752850,Adventure;RPG;Indie
18676,752880,Indie;Casual
18677,752910,Early Access;Action;Indie
18678,753060,Early Access;Free to Play;Casual
18679,753090,Free to Play;VR;VR Only
18680,753100,Action;Indie;Space
18681,753110,Strategy;Casual;City Builder
18682,753140,Action;Strategy;Adventure
18683,753170,Action;Adventure;Indie
18684,753220,Casual;Indie;Visual Novel
18685,753230,Indie;Choices Matter;Adventure
18686,753240,RPG;Indie;Adventure
18687,753270,Simulation;Indie;Casual
18688,753360,Sexual Content;Nudity;Casual
18689,753370,Action;VR;Shooter
18690,753380,Action;2D
18691,753420,Action;Pixel Graphics;Indie
18692,753440,Adventure;Platformer;Pixel Graphics
18693,753490,Early Access;Action;Indie
18694,753560,Casual;Strategy;Indie
18695,753570,Action;Adventure
18696,753610,Early Access;Free to Play;Multiplayer
18697,753630,Casual;Simulation
18698,753660,Casual;Indie;Action
18699,753670,Indie;Simulation
18700,753900,Simulation;Action;Indie
18701,753920,Action;Indie;Simulation
18702,753930,Adventure;Indie;Gore
18703,753950,Strategy;Simulation;Indie
18704,753960,Adventure;Action;Indie
18705,753980,Adventure;RPG;Indie
18706,753990,Action;Adventure;Indie
18707,754000,Action;Indie;VR
18708,754020,Early Access;Indie;Casual
18709,754040,Indie;Casual;Adventure
18710,754110,Action;Casual;Strategy
18711,754120,Strategy;Indie;Casual
18712,754130,Indie;Casual
18713,754150,Simulation;Casual;Trains
18714,754160,Action;Free to Play;Adventure
18715,754230,Action;Indie;Strategy
18716,754270,Indie;Casual;Action
18717,754300,RPG;Indie;Class-Based
18718,754310,Violent;Action;Indie
18719,754330,Casual;Indie
18720,754340,RPG;Indie;Rogue-like
18721,754350,Free to Play;Strategy;Massively Multiplayer
18722,754380,Early Access;Action;Indie
18723,754400,Casual;Adventure;Indie
18724,754460,Adventure;Indie;Visual Novel
18725,754480,Indie;Casual
18726,754510,Indie;Casual;Action
18727,754520,Indie;Casual;Dog
18728,754530,Simulation;Flight;World War II
18729,754540,Casual;Action;Indie
18730,754610,Adventure;Action;Indie
18731,754620,Simulation;Violent;Gore
18732,754800,Indie;Casual
18733,754810,Free to Play;Visual Novel;Anime
18734,754830,Casual
18735,754840,Sexual Content;Casual;Visual Novel
18736,754850,Early Access;Stealth;Assassin
18737,754930,Indie;Casual;VR
18738,755130,Adventure;Indie;VR
18739,755140,Strategy;Indie;Simulation
18740,755150,Free to Play;Indie;Strategy
18741,755220,Indie;Casual;Strategy
18742,755230,Indie;Racing
18743,755240,Indie;Action;Casual
18744,755250,Indie;Casual
18745,755320,Utilities;Animation & Modeling
18746,755340,Early Access;Action;Indie
18747,755350,Indie;Visual Novel;Anime
18748,755410,Early Access;Action;Adventure
18749,755450,Early Access;Action;Adventure
18750,755470,Action;Adventure;Indie
18751,755490,Indie;Casual;Action
18752,755500,Action;Adventure;Anime
18753,755520,Casual;Action;Indie
18754,755530,Early Access;Indie;Casual
18755,755540,Early Access;Video Production;Utilities
18756,755560,Action;Adventure;Indie
18757,755570,Action;Adventure;Indie
18758,755580,Action;Indie;Casual
18759,755590,Action;Indie;Fighting
18760,755600,Indie;Casual
18761,755610,Action;Indie
18762,755630,Action
18763,755670,Action;Indie;Strategy
18764,755760,Strategy;Adventure;Casual
18765,755770,Early Access;VR
18766,755790,Early Access;Free to Play;Battle Royale
18767,755800,Free to Play;Massively Multiplayer;Strategy
18768,755830,Casual;Action;Indie
18769,755850,Sports;VR;Action
18770,755890,Casual;Indie;Puzzle
18771,755920,Early Access;Action;Indie
18772,755950,Casual;Card Game;Adventure
18773,755980,Action;Indie;Multiplayer
18774,756020,Casual;Action;Indie
18775,756040,Adventure;VR;Casual
18776,756090,Early Access;Strategy;Action
18777,756100,Adventure
18778,756150,Simulation;Indie;Casual
18779,756190,Indie;Casual
18780,756200,Action;Indie;Platformer
18781,756210,Adventure;Indie;Casual
18782,756220,Indie;Adventure;Free to Play
18783,756230,Indie;Violent
18784,756240,Strategy;Indie;Casual
18785,756260,Indie;Casual;Strategy
18786,756290,Early Access;Action;Gore
18787,756320,Adventure;Indie;2D
18788,756340,Action;Strategy;VR
18789,756350,Action;Indie;Violent
18790,756360,Early Access;Indie;Gore
18791,756380,Action;Adventure;Indie
18792,756420,Indie;Adventure;Action
18793,756440,Action;Casual;Adventure
18794,756490,Action;Adventure;RPG
18795,756500,Adventure;Casual;Noir
18796,756520,Adventure;Sexual Content;VR
18797,756560,Action;Casual;Strategy
18798,756590,RPG;Anime;Female Protagonist
18799,756600,Early Access;Action;Casual
18800,756630,Action;Indie;Shoot 'Em Up
18801,756650,Action;VR
18802,756680,Action;Casual;Racing
18803,756700,Early Access;Racing;Action
18804,756740,Action;Indie;Violent
18805,756790,Casual;Indie;Strategy
18806,756810,Strategy
18807,756840,Action;Indie;Adventure
18808,756860,Action;Adventure;Indie
18809,756870,Adventure;Indie;Casual
18810,756880,Adventure;Casual;Nudity
18811,756980,Strategy;Action;Adventure
18812,757030,Adventure;Casual;Hidden Object
18813,757040,Sports;Indie;Golf
18814,757060,Early Access;Action;Indie
18815,757080,Indie;Adventure;RPG
18816,757100,Action;Indie;Casual
18817,757130,Free to Play;Action;Massively Multiplayer
18818,757160,Early Access;Casual;Simulation
18819,757170,Indie;Casual;Adventure
18820,757180,RPG;Adventure;Indie
18821,757190,Action;Indie;Casual
18822,757200,Simulation;Strategy;RTS
18823,757210,Simulation;Strategy;Mod
18824,757230,Strategy;Casual
18825,757240,Early Access;Free to Play;Action
18826,757290,Indie;Casual;RPGMaker
18827,757300,Adventure;Indie;Singleplayer
18828,757330,Indie;Casual;Puzzle
18829,757350,Indie;Casual;Puzzle
18830,757380,Free to Play;Action;Massively Multiplayer
18831,757400,Early Access;Action;VR
18832,757420,Early Access;Indie;Action
18833,757440,Strategy;Indie;Simulation
18834,757450,Indie;Adventure;RPG
18835,757480,Indie;Adventure;Surreal
18836,757490,Free to Play;Indie;Casual
18837,757500,Early Access;Action;Adventure
18838,757540,Simulation;Casual;Dating Sim
18839,757580,Indie;Action;Simulation
18840,757590,Early Access;Simulation;Indie
18841,757600,Adventure;RPG;Action
18842,757630,Early Access;Indie;Action
18843,757670,Action;VR
18844,757690,Indie
18845,757700,Action;Indie;Casual
18846,757720,Adventure;Indie;Casual
18847,757730,Strategy;Action;Indie
18848,757780,Early Access;Action;Indie
18849,757810,Free to Play;Massively Multiplayer;Zombies
18850,757860,Indie;Casual;Relaxing
18851,757870,Indie;Action;Adventure
18852,757910,Adventure;Casual;Free to Play
18853,757990,Action;Top-Down;Indie
18854,758020,Action;Adventure;Indie
18855,758050,Indie;Simulation;Violent
18856,758070,Action;Indie;Twin Stick Shooter
18857,758080,Early Access;Action;Vampire
18858,758090,Visual Novel;Anime;Adventure
18859,758100,Indie;Simulation;Strategy
18860,758120,Casual;Simulation;Racing
18861,758140,Action;Indie
18862,758150,Early Access;Indie;Action
18863,758170,Action;Adventure;Indie
18864,758190,RPG;Strategy;Adventure
18865,758210,Early Access;Adventure;Simulation
18866,758220,Adventure;Action;Indie
18867,758250,Early Access;Strategy;Indie
18868,758280,Early Access;Action;Indie
18869,758320,Sexual Content;Nudity;RPG
18870,758330,Adventure;Open World;Action
18871,758370,Strategy;Indie;Card Game
18872,758400,Action;Adventure;Casual
18873,758410,Tennis;Sports
18874,758470,Indie;Action;Casual
18875,758480,Adventure;Indie;Casual
18876,758500,Casual;Clicker;Satire
18877,758530,Free to Play;Casual;Adventure
18878,758560,Early Access;Indie;Action
18879,758570,Indie;Casual;Adventure
18880,758580,Adventure;Casual;Hidden Object
18881,758590,Adventure;Casual;Hidden Object
18882,758600,Adventure;Casual;Hidden Object
18883,758610,Adventure;Casual;Hidden Object
18884,758620,Adventure;Casual;Hidden Object
18885,758630,Adventure;Casual;Hidden Object
18886,758650,Adventure;Casual;Hidden Object
18887,758660,Early Access;Action;Indie
18888,758700,Action;Indie;Gore
18889,758730,Action;Family Friendly;Casual
18890,758790,Indie;Casual;Music
18891,758870,Early Access;RPG;Simulation
18892,758880,Strategy;Massively Multiplayer;Indie
18893,758920,Indie;Casual
18894,758930,Strategy;Action;2D
18895,758980,Free to Play;Massively Multiplayer;Simulation
18896,758990,Early Access;Action;Strategy
18897,759000,Indie;Casual;Puzzle
18898,759010,Action;Adventure;Indie
18899,759030,Early Access;Indie;Action
18900,759040,Early Access;Action;VR
18901,759060,Action;Indie;FPS
18902,759090,Adventure;Indie;Gore
18903,759160,Casual;Adventure;Indie
18904,759220,Action;Indie;Adventure
18905,759260,Early Access;Action;Indie
18906,759440,Adventure;Indie;RPG
18907,759460,Sexual Content;Nudity;Action
18908,759500,Indie;Casual
18909,759530,Early Access;Free to Play;Action
18910,759540,Early Access;Action;Bullet Time
18911,759610,Adventure;Indie;Violent
18912,759640,Indie;Action;Adventure
18913,759650,Casual;Indie;Puzzle
18914,759740,Racing;Sports;Simulation
18915,759750,Casual;Indie;Simulation
18916,759800,Free to Play;Strategy;Indie
18917,759830,Action;Indie;Bullet Hell
18918,759840,Action;Indie;VR
18919,759850,Sports;Action;Indie
18920,759920,Early Access;Action;Indie
18921,759940,Indie;Dark Humor;Satire
18922,759950,Early Access;Action;VR
18923,759970,Free to Play;Anime;RPG
18924,759980,Early Access;Casual;Action
18925,760000,Early Access;Action;Adventure
18926,760010,Action;Indie;Casual
18927,760030,Strategy;RPG;Indie
18928,760050,Early Access;Action;Indie
18929,760060,Strategy;RPG;Turn-Based Combat
18930,760080,RPG;Indie;Turn-Based
18931,760220,Early Access;Casual
18932,760320,Action;Adventure;Indie
18933,760330,Action;Casual;Indie
18934,760350,Indie;Casual;Match 3
18935,760360,Simulation;Indie;Casual
18936,760390,Indie;Casual
18937,760400,Early Access;Indie;Racing
18938,760440,Action;Adventure;Indie
18939,760450,Indie;Casual;Adventure
18940,760460,Indie;Casual;Nudity
18941,760490,Adventure;Free to Play;RPG
18942,760510,Stealth;3D Platformer;Indie
18943,760530,Early Access;Indie;Casual
18944,760550,Indie;Adventure;RPG
18945,760560,Indie;Simulation;Clicker
18946,760580,Action;Indie;Adventure
18947,760620,Adventure;Casual;Indie
18948,760660,Action;Adventure;Indie
18949,760680,Racing;Sports;Action
18950,760700,Action;Indie
18951,760740,Casual
18952,760750,Simulation;Indie;Casual
18953,760800,Adventure;Indie;Building
18954,760860,Early Access;Action;Adventure
18955,760870,Indie;Casual;Simulation
18956,760880,Casual;Indie;Simulation
18957,760890,Gore;Indie;Violent
18958,760900,Early Access;Action;Adventure
18959,760920,Simulation;Education
18960,760930,Indie;Simulation;Casual
18961,760960,Sexual Content;Nudity;Action
18962,760970,Utilities;RPG
18963,760990,Adventure;Action;Indie
18964,761000,Action;Adventure;RPG
18965,761030,RPG;Adventure;Strategy
18966,761040,Early Access;Strategy;Indie
18967,761070,Free to Play;Casual;Indie
18968,761100,Action;Indie;Casual
18969,761110,Action;Indie;Casual
18970,761130,Action;Indie;Casual
18971,761150,Indie;Casual;Co-op
18972,761170,Casual;Indie;Strategy
18973,761190,Strategy;Indie;Simulation
18974,761220,Indie;VR;VR Only
18975,761280,Free to Play;Indie;Adventure
18976,761290,Adventure;Indie;Casual
18977,761300,Early Access;Action;Indie
18978,761310,Casual;Adventure;Indie
18979,761320,Action;Adventure;Indie
18980,761330,Action;Indie;Simulation
18981,761410,Action;Indie;Gore
18982,761420,Action;Indie;Violent
18983,761430,Action;Indie
18984,761440,Indie;Adventure;Casual
18985,761460,Adventure;Indie;Point & Click
18986,761480,Adventure;Indie;Puzzle
18987,761570,Action;Adventure;Indie
18988,761600,Action;Violent;Hack and Slash
18989,761620,Strategy;Adventure;Dystopian 
18990,761630,Indie;Casual
18991,761640,Adventure;Casual;Indie
18992,761660,Action;Simulation;Indie
18993,761670,Casual;Adventure;Anime
18994,761700,Sexual Content;Nudity;Adventure
18995,761760,Indie;Casual;Simulation
18996,761790,Detective;Crime;Casual
18997,761880,Early Access;Action;Indie
18998,761890,Massively Multiplayer;RPG;Crafting
18999,761910,Action;Strategy;Indie
19000,761930,Action;Adventure;Indie
19001,762030,Early Access;Casual;Indie
19002,762080,Indie;Action;FPS
19003,762110,Casual;Strategy;Indie
19004,762120,Strategy;Action;Adventure
19005,762130,Early Access;Casual
19006,762190,Indie;Local Multiplayer;Aliens
19007,762240,Early Access;Indie;RPG
19008,762270,Action;Indie;Arcade
19009,762360,Indie;Casual
19010,762380,Early Access;Adventure;Action
19011,762480,Simulation;Casual;Management
19012,762490,Action;Indie;VR
19013,762500,Action;Indie;Casual
19014,762520,Casual;Adventure;Hidden Object
19015,762560,Early Access;Free to Play;Card Game
19016,762590,Racing;Action;Indie
19017,762610,Indie;Action;Pixel Graphics
19018,762630,RPG;Indie;Adventure
19019,762650,Early Access;Strategy;City Builder
19020,762670,Action;Local Co-Op;Multiplayer
19021,762680,Early Access;Action;Indie
19022,762850,Casual
19023,762860,Action;Indie
19024,762900,Early Access;Action;Racing
19025,762930,Adventure;Visual Novel;Anime
19026,762950,Early Access;Strategy;Simulation
19027,762980,Early Access;Violent;Action
19028,763010,Adventure;Indie;Casual
19029,763050,Adventure;Indie;Casual
19030,763070,Adventure;Indie;Action
19031,763090,Action;Casual;Strategy
19032,763200,Adventure;RPG;Indie
19033,763210,RPG;Indie;Adventure
19034,763230,Free to Play;Casual;Indie
19035,763250,Adventure;Indie;Puzzle
19036,763270,Strategy;Chess
19037,763290,Indie;Adventure;Puzzle
19038,763300,Casual;Action;Indie
19039,763320,Early Access;Simulation;RPG
19040,763350,Casual;Action;Indie
19041,763360,Indie;Casual
19042,763380,RPG;Indie
19043,763400,Indie;Casual
19044,763410,Free to Play;Multiplayer;Indie
19045,763430,Early Access;Action;World War II
19046,763490,Action;Simulation;Sports
19047,763520,Action;Adventure;Indie
19048,763540,Indie;Casual
19049,763610,Early Access;Free to Play;Indie
19050,763630,Action;Adventure;Violent
19051,763650,Early Access;Free to Play;Adventure
19052,763680,Early Access;Indie;Casual
19053,763700,Adventure;Indie;Casual
19054,763720,Utilities
19055,763730,Action;Indie
19056,763740,Indie;Casual
19057,763750,Adventure;Strategy;Indie
19058,763760,Indie;Casual
19059,763770,Indie;Casual;Space
19060,763790,Indie;Simulation;Casual
19061,763810,Indie;Violent;Action
19062,763870,Adventure;RPG
19063,763910,Sexual Content;Adventure;Visual Novel
19064,763930,Indie;Adventure;RPG
19065,763950,Adventure;RPG;Indie
19066,763970,Adventure;Sexual Content;Classic
19067,764010,Casual;Indie;Point & Click
19068,764030,Free to Play;Clicker;Casual
19069,764050,Early Access;Action;Massively Multiplayer
19070,764090,Early Access;Indie
19071,764110,Casual;Simulation;VR
19072,764180,RPG;Indie;RPGMaker
19073,764230,Early Access;Simulation;Anime
19074,764240,Adventure;Massively Multiplayer;Casual
19075,764280,Action;Adventure;Casual
19076,764300,Adventure;Action;Indie
19077,764370,RPG;Indie;Strategy
19078,764390,Strategy;Indie;Casual
19079,764410,Indie;Platformer
19080,764430,RPGMaker;Adventure;Indie
19081,764470,Action;Adventure;Indie
19082,764490,Action;Simulation;Indie
19083,764500,Action;Adventure;Indie
19084,764510,Strategy;Casual;Simulation
19085,764550,Casual;Strategy;City Builder
19086,764560,Casual;Indie;Relaxing
19087,764570,Early Access;Casual;Indie
19088,764580,Adventure;Strategy;Simulation
19089,764590,Action;Indie;Adventure
19090,764670,RPG;Action;Pirates
19091,764720,Indie;Casual
19092,764780,Indie;Casual;Visual Novel
19093,764790,Action;Indie;Metroidvania
19094,764830,Indie;Casual;VR
19095,764870,Action;Indie;Casual
19096,764880,Adventure;Indie;Casual
19097,764890,Indie;Sports;Action
19098,764920,Early Access;Massively Multiplayer;Zombies
19099,764970,Action;Indie;Strategy
19100,765010,Free to Play;Indie;Action
19101,765030,Early Access;Action;Casual
19102,765040,Early Access;Strategy;Indie
19103,765060,Indie;Action;2D
19104,765100,Indie;Casual
19105,765140,Action;Adventure;Indie
19106,765160,Action;Indie;Casual
19107,765170,Early Access;Action;Indie
19108,765180,Early Access;Action;Adventure
19109,765200,Action;Adventure;Indie
19110,765210,Indie;Adventure;Simulation
19111,765230,Indie;Casual;Sandbox
19112,765240,Casual;Action;Indie
19113,765250,Early Access;Simulation;Sandbox
19114,765260,Adventure;Indie
19115,765290,Action;Indie;VR
19116,765300,Indie;Casual;Action
19117,765320,Indie;Casual;Simulation
19118,765350,Action;Indie
19119,765360,Casual;RPG;Indie
19120,765370,Strategy;Indie;RTS
19121,765380,Action;Adventure;Indie
19122,765390,Action;Indie;Adventure
19123,765400,Adventure;Casual;Visual Novel
19124,765410,Action;Indie;Gore
19125,765460,Action;Casual;Strategy
19126,765470,Indie;Strategy;Casual
19127,765490,Indie;Adventure;Platformer
19128,765530,Indie;Casual
19129,765560,Strategy;Indie;Simulation
19130,765570,Early Access;Action;Simulation
19131,765590,Action;Indie;Casual
19132,765610,Casual;Indie;Puzzle
19133,765620,Indie;Casual
19134,765630,Indie;Adventure;Gore
19135,765640,Indie;Casual;Visual Novel
19136,765690,Adventure;Indie;Casual
19137,765710,Free to Play;Action;Casual
19138,765730,Action;RPG;Indie
19139,765770,Indie;Adventure;Casual
19140,765780,Indie;Casual
19141,765790,Early Access;Strategy;Adventure
19142,765840,Adventure;Classic;Point & Click
19143,765850,Adventure;Point & Click;Pixel Graphics
19144,765860,Adventure;Point & Click;Sexual Content
19145,765870,Nudity;Sexual Content;Adventure
19146,765880,Adventure;Indie;Detective
19147,765890,Adventure;Sexual Content;Nudity
19148,765900,Adventure;Nudity;Sexual Content
19149,765910,Adventure;Point & Click
19150,765940,Casual;Puzzle;Sokoban
19151,765950,Indie;Adventure;Simulation
19152,766000,Indie;Casual;Puzzle
19153,766010,Indie;Action;Adventure
19154,766040,Casual;Strategy;Indie
19155,766070,Strategy;Adventure;Indie
19156,766090,Free to Play;Adventure;Indie
19157,766110,Video Production
19158,766280,Gore;Indie;Visual Novel
19159,766320,RPG;Action;Fantasy
19160,766370,Early Access;Action;Battle Royale
19161,766420,Action;Indie;Casual
19162,766430,Early Access;Action;Indie
19163,766460,Simulation
19164,766500,Early Access;Gore;Action
19165,766530,Indie;Casual;Adventure
19166,766560,Indie;RPG;Visual Novel
19167,766570,Early Access;Free to Play;Multiplayer
19168,766600,Early Access;Action;Simulation
19169,766620,Early Access;Indie;Adventure
19170,766630,Adventure;Indie;Casual
19171,766650,Early Access;Free to Play;Action
19172,766700,Action;Adventure;Casual
19173,766730,Indie;Violent;Action
19174,766740,Early Access;Casual;Indie
19175,766780,Action;Indie;Casual
19176,766850,Casual;Indie;Simulation
19177,766920,Sexual Content;Violent;RPG
19178,766940,RPG;Indie;RPGMaker
19179,767030,Indie;Strategy;Casual
19180,767050,Indie;Gore;Violent
19181,767100,Action;Indie;Adventure
19182,767110,Sexual Content;Nudity;Anime
19183,767130,Nudity;Sexual Content;Casual
19184,767170,Indie;Casual
19185,767200,Indie;Casual
19186,767240,Game Development;Design & Illustration;Utilities
19187,767300,Early Access;Free to Play;Strategy
19188,767310,Early Access;Strategy;Violent
19189,767330,Indie;Casual;Simulation
19190,767360,Early Access;Racing;Sports
19191,767390,Racing;Simulation;Sports
19192,767400,Casual;Action;Adventure
19193,767420,Free to Play;Casual;Simulation
19194,767460,Strategy;Indie;Retro
19195,767500,Indie;Adventure;Visual Novel
19196,767560,Free to Play;Robots;Action
19197,767590,Casual;Indie;Family Friendly
19198,767600,Adventure;Indie;Platformer
19199,767680,Action;Adventure;Indie
19200,767690,Free to Play;Indie;Adventure
19201,767810,Nudity;Utilities;Video Production
19202,767840,Indie;Casual;Aliens
19203,767870,Action;Indie;Casual
19204,767910,Indie;Puzzle;Horror
19205,767930,Action;Indie;Character Action Game
19206,767960,Strategy;Indie;Education
19207,767970,Action;Adventure;VR
19208,767980,Strategy;Adventure;RPG
19209,768020,Adventure;Indie;Casual
19210,768060,Action;Adventure;Indie
19211,768100,Utilities;VR;Video Production
19212,768110,Action;Adventure;Simulation
19213,768130,Action;Adventure;RPG
19214,768170,Casual;Simulation;Clicker
19215,768270,Adventure
19216,768290,Casual;Adventure;Indie
19217,768300,Indie;Casual;Simulation
19218,768310,Action;Indie;2D
19219,768370,Early Access;Survival;Massively Multiplayer
19220,768470,Early Access;Action;Indie
19221,768480,Adventure;Strategy;Action
19222,768510,Action;Racing;Zombies
19223,768540,Early Access;Indie;Simulation
19224,768550,Early Access;Action;Simulation
19225,768570,Early Access;Action;Indie
19226,768580,Action;Indie;Racing
19227,768590,Casual;Indie
19228,768640,Action;Indie
19229,768740,Strategy;Board Game
19230,768750,Casual;Adventure;Indie
19231,768770,Indie;Simulation;VR
19232,768800,Racing;Indie;Casual
19233,768820,Indie;Casual
19234,768840,Free to Play;Action;Indie
19235,768880,Casual;Indie;2D
19236,768990,Early Access;Action;Indie
19237,769020,Strategy;Action;Adventure
19238,769030,Casual
19239,769060,Indie;Simulation;Singleplayer
19240,769080,Action;Shooter;PvP
19241,769110,Early Access;Action;Adventure
19242,769150,Simulation;Adventure;Indie
19243,769160,Early Access;Action;Indie
19244,769200,Action;Indie;Casual
19245,769220,Action;Indie;Gore
19246,769320,Action;Indie;Casual
19247,769330,Casual;Indie
19248,769340,Action;Indie;Horror
19249,769360,Gore;Adventure;Violent
19250,769370,Casual;Adventure;Indie
19251,769390,Violent;Action;Gore
19252,769410,Strategy;Indie;Tower Defense
19253,769420,Early Access;Casual;Indie
19254,769440,Simulation;Indie;Casual
19255,769540,Action;Casual;VR
19256,769580,Action;Casual;VR
19257,769590,Casual;Nudity;Indie
19258,769630,Adventure;Visual Novel
19259,769640,Action;Strategy;VR
19260,769680,RPG;Simulation;Anime
19261,769690,Simulation;Indie;Education
19262,769730,Strategy;Indie;Casual
19263,769840,Indie;Racing;Casual
19264,769910,Indie;Casual;Simulation
19265,769920,Indie;Sci-fi;Point & Click
19266,769930,Early Access;Strategy;Action
19267,769940,Strategy;Indie;Tower Defense
19268,769950,Strategy;Indie;World War II
19269,769970,Adventure;Indie;Point & Click
19270,769980,Action;Indie
19271,770020,Casual;Strategy;Action
19272,770050,Indie;Action;Retro
19273,770070,Adventure;RPG
19274,770090,Free to Play;Action;Adventure
19275,770100,RPG;Adventure;Strategy
19276,770110,Adventure;Indie;Casual
19277,770120,Early Access;Adventure;Indie
19278,770160,Indie;Music;VR
19279,770200,Early Access;Action;Adventure
19280,770240,Sports;Soccer;Multiplayer
19281,770270,Early Access;Action;VR
19282,770320,Action;Indie;Adventure
19283,770350,Indie;Casual;Racing
19284,770360,Action;Adventure;RPG
19285,770370,Sexual Content;Nudity;Adventure
19286,770380,Adventure;Action;Indie
19287,770400,Casual;Indie;Anime
19288,770410,Indie;Adventure;Puzzle
19289,770440,Casual;Adventure;Indie
19290,770460,Free to Play;Indie;Adventure
19291,770500,Free to Play;Indie;Multiplayer
19292,770510,Action;Adventure
19293,770520,Action;Indie;Casual
19294,770560,Action;Indie;Casual
19295,770600,Indie;Casual;Anime
19296,770630,Action;Indie;Pixel Graphics
19297,770660,Indie;Simulation;Sports
19298,770690,Indie;Action;Casual
19299,770740,Strategy;Indie;Casual
19300,770790,Casual;Indie;Action
19301,770810,Early Access;Simulation;Indie
19302,770820,Action;Indie;Simulation
19303,770830,Action;Indie;Adventure
19304,770850,Indie;Arcade;Fast-Paced
19305,770860,Indie;Strategy;Stealth
19306,770870,Adventure;Casual;Hidden Object
19307,770880,Adventure;Casual;Hidden Object
19308,770900,Adventure;Casual;Hidden Object
19309,770920,Adventure;Casual;Hidden Object
19310,771010,Casual;Strategy;Indie
19311,771060,Early Access;Free to Play;MOBA
19312,771070,Action;Indie;Shoot 'Em Up
19313,771100,Simulation;Casual;Visual Novel
19314,771120,Strategy;Indie;Casual
19315,771130,Adventure;Casual;Action
19316,771140,Casual;Strategy;Indie
19317,771240,Action;Anime;2D
19318,771250,Early Access;Free to Play;Indie
19319,771310,Free to Play;Casual;VR
19320,771340,Adventure;Indie;Visual Novel
19321,771350,Strategy;Indie;Casual
19322,771370,Action;RPG;Indie
19323,771380,Indie;Adventure;Visual Novel
19324,771400,Action;Strategy;Simulation
19325,771410,Indie;Casual;Clicker
19326,771430,Strategy;Action;Adventure
